110   2399	0.03488	0.00262	0.00160	0.00102
115   2399	0.03488	0.00262	0.00160	0.00102
120   2399	0.06393	0.00479	0.00294	0.00138
125   2399	0.08321	0.00624	0.00383	0.00159
130   2399	0.09587	0.00719	0.00441	0.00172
135   2399	0.10296	0.00772	0.00474	0.00179
140   2399	0.10108	0.00758	0.00465	0.00178
145   2399	0.12825	0.00962	0.00590	0.00202
150   2399	0.08616	0.00646	0.00396	0.00162
155   2399	0.09220	0.00692	0.00424	0.00168
160   2399	0.06408	0.00481	0.00295	0.00137
170   2399	0.05542	0.00416	0.00255	0.00126
180   2399	0.06657	0.00499	0.00306	0.00139
190   2399	0.10195	0.00765	0.00469	0.00178
200   2399	0.09969	0.00748	0.00459	0.00173
250   2399	0.08267	0.00620	0.00380	0.00155
300   2399	0.08769	0.00658	0.00403	0.00160
350   2399	0.08320	0.00624	0.00383	0.00156
400   2399	0.07363	0.00552	0.00339	0.00146
450   2399	0.04634	0.00348	0.00213	0.00114
500   2399	0.03654	0.00274	0.00168	0.00100
550   2399	0.02889	0.00217	0.00133	0.00100
600   2399	0.02389	0.00179	0.00110	0.00080
