110   1719	0.00961	0.00144	-0.00058	0.00054
115   1719	0.00961	0.00144	-0.00058	0.00054
120   1719	0.01688	0.00253	-0.00101	0.00073
125   1719	0.02188	0.00328	-0.00131	0.00085
130   1719	0.02463	0.00369	-0.00148	0.00090
135   1719	0.02665	0.00400	-0.00160	0.00094
140   1719	0.02627	0.00394	-0.00158	0.00093
145   1719	0.03494	0.00524	-0.00210	0.00109
150   1719	0.02766	0.00415	-0.00166	0.00096
155   1719	0.03020	0.00453	-0.00181	0.00101
160   1719	0.02434	0.00365	-0.00146	0.00090
170   1719	0.02251	0.00338	-0.00135	0.00087
180   1719	0.02895	0.00434	-0.00174	0.00098
190   1719	0.04343	0.00651	-0.00261	0.00123
200   1719	0.04528	0.00679	-0.00272	0.00130
250   1719	0.04738	0.00711	-0.00284	0.00130
300   1719	0.04760	0.00714	-0.00286	0.00130
350   1719	0.04497	0.00675	-0.00270	0.00125
400   1719	0.04034	0.00605	-0.00242	0.00118
450   1719	0.02746	0.00412	-0.00165	0.00096
500   1719	0.02213	0.00332	-0.00133	0.00085
550   1719	0.01805	0.00271	-0.00108	0.00076
600   1719	0.01422	0.00213	-0.00085	0.00067
